join_key,League,season_id,Game,Season,Date,Home Team,Away Team,Away Team Code,Home Team Code,Away Points,Away Goals,Away xG,Away Non-Penalty xG,away_np_xg_difference,Away PPDA,Away Deep Completions,Home Points,Home Goals,Home xG,Home Non-Penalty xG,home_np_xg_difference,Home PPDA,Home Deep Completions,Referee,Match Week,Status
2024-01-02_West,Premier League,2324,West Ham v Brighton,2023,2024-01-02,West Ham,Brighton,BRI,WHU,1,0,2.1552,2.1552,1.1721,10.19047619047619,17,1,0,0.9831,0.9831,-1.1721,37.69230769230769,4,Sam Barrott,20,FINISHED
2024-01-12_Burnley,Premier League,2324,Burnley v Luton,2023,2024-01-12,Burnley,Luton,LUT,BUR,1,1,0.965167,0.965167,-0.555063,6.666666666666667,7,1,1,1.52023,1.52023,0.555063,19.0625,5,Tony Harrington,21,FINISHED
2024-01-13_Chelsea,Premier League,2324,Chelsea v Fulham,2023,2024-01-13,Chelsea,Fulham,FLH,CHE,0,0,0.697847,0.697847,-0.586583,10.72,10,3,1,2.0456,1.28443,0.586583,8.37037037037037,15,Anthony Taylor,21,FINISHED
2024-01-13_Newcastle,Premier League,2324,Newcastle United v Manchester City,2023,2024-01-13,Newcastle United,Manchester City,MCI,NEW,3,3,2.55452,2.55452,1.31814,9.235294117647058,25,0,2,1.23638,1.23638,-1.31814,17.1875,6,Chris Kavanagh,21,FINISHED
2024-01-14_Everton,Premier League,2324,Everton v Aston Villa,2023,2024-01-14,Everton,Aston Villa,AVL,EVE,1,0,1.3435,1.3435,0.3068599999999999,7.923076923076923,12,1,0,1.03664,1.03664,-0.3068599999999999,8.944444444444445,3,David Coote,21,FINISHED
2024-01-14_Manchester,Premier League,2324,Manchester United v Tottenham,2023,2024-01-14,Manchester United,Tottenham,TOT,MUN,1,2,1.31224,1.31224,0.3890070000000001,6.5,3,1,2,0.923233,0.923233,-0.3890070000000001,19.36842105263158,6,John Brooks,21,FINISHED
2024-01-20_Arsenal,Premier League,2324,Arsenal v Crystal Palace,2023,2024-01-20,Arsenal,Crystal Palace,CRY,ARS,0,0,0.288083,0.288083,-3.233587,20.25,0,3,5,3.52167,3.52167,3.233587,9.772727272727272,18,Paul Tierney,21,FINISHED
2024-01-20_Brentford,Premier League,2324,Brentford v Nottingham Forest,2023,2024-01-20,Brentford,Nottingham Forest,NOT,BRE,0,2,1.22251,1.22251,-0.7196800000000001,13.0,9,3,3,1.94219,1.94219,0.7196800000000001,8.0,4,Darren England,21,FINISHED
2024-01-21_Bournemouth,Premier League,2324,Bournemouth v Liverpool,2023,2024-01-21,Bournemouth,Liverpool,LIV,BOU,3,4,1.53344,1.53344,0.6988549999999999,4.806451612903226,15,0,0,0.834585,0.834585,-0.6988549999999999,10.035714285714286,10,Bobby Madley,21,FINISHED
2024-01-21_Sheffield,Premier League,2324,Sheffield United v West Ham,2023,2024-01-21,Sheffield United,West Ham,WHU,SHE,1,2,2.4241,1.66293,-0.1895199999999999,11.291666666666666,5,1,2,2.61362,1.85245,0.1895199999999999,8.521739130434783,9,Michael Salisbury,21,FINISHED
2024-01-22_Brighton,Premier League,2324,Brighton v Wolverhampton Wanderers,2023,2024-01-22,Brighton,Wolverhampton Wanderers,WOL,BRI,1,0,1.14116,1.14116,-0.2289400000000001,25.375,4,1,0,1.3701,1.3701,0.2289400000000001,8.863636363636363,16,Craig Pawson,21,FINISHED
2024-01-30_Aston,Premier League,2324,Aston Villa v Newcastle United,2023,2024-01-30,Aston Villa,Newcastle United,NEW,AVL,3,3,3.3224,3.3224,1.87755,11.0,10,0,1,1.44485,1.44485,-1.87755,9.347826086956522,12,John Brooks,22,FINISHED
2024-01-30_Crystal,Premier League,2324,Crystal Palace v Sheffield United,2023,2024-01-30,Crystal Palace,Sheffield United,SHE,CRY,0,2,0.768467,0.768467,-0.3916329999999999,7.838709677419355,7,3,3,1.1601,1.1601,0.3916329999999999,8.96,8,Tony Harrington,22,FINISHED
2024-01-30_Fulham,Premier League,2324,Fulham v Everton,2023,2024-01-30,Fulham,Everton,EVE,FLH,1,0,2.83317,2.83317,0.45818,11.633333333333333,6,1,0,2.37499,2.37499,-0.45818,11.9,6,Thomas Bramall,22,FINISHED
2024-01-30_Luton,Premier League,2324,Luton v Brighton,2023,2024-01-30,Luton,Brighton,BRI,LUT,0,0,1.01366,1.01366,-2.61946,7.083333333333333,2,3,4,3.63312,3.63312,2.61946,12.96,5,Robert Jones,22,FINISHED
2024-01-30_Nottingham,Premier League,2324,Nottingham Forest v Arsenal,2023,2024-01-30,Nottingham Forest,Arsenal,ARS,NOT,3,2,1.39143,1.39143,0.7598119999999999,8.555555555555555,25,0,1,0.631618,0.631618,-0.7598119999999999,39.71428571428572,2,Simon Hooper,22,FINISHED
2024-01-31_Liverpool,Premier League,2324,Liverpool v Chelsea,2023,2024-01-31,Liverpool,Chelsea,CHE,LIV,0,1,0.477972,0.477972,-2.4235580000000003,19.6,6,3,4,3.6627,2.90153,2.4235580000000003,10.054054054054054,10,Paul Tierney,22,FINISHED
2024-01-31_Manchester,Premier League,2324,Manchester City v Burnley,2023,2024-01-31,Manchester City,Burnley,BUR,MCI,0,1,1.49114,1.49114,-0.3564200000000002,22.59090909090909,4,3,3,1.84756,1.84756,0.3564200000000002,13.416666666666666,6,Sam Barrott,22,FINISHED
2024-01-31_Tottenham,Premier League,2324,Tottenham v Brentford,2023,2024-01-31,Tottenham,Brentford,BRE,TOT,0,2,1.59637,1.59637,-1.76557,9.454545454545457,13,3,3,3.36194,3.36194,1.76557,5.428571428571429,15,David Coote,22,FINISHED
2024-02-01_West,Premier League,2324,West Ham v Bournemouth,2023,2024-02-01,West Ham,Bournemouth,BOU,WHU,1,1,1.13487,1.13487,0.583238,8.096774193548388,5,1,1,1.3128,0.551632,-0.583238,9.391304347826088,2,Tim Robinson,22,FINISHED
2024-02-01_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Manchester United,2023,2024-02-01,Wolverhampton Wanderers,Manchester United,MUN,WOL,3,4,3.22698,3.22698,1.71206,12.571428571428571,9,0,3,2.27609,1.51492,-1.71206,15.333333333333334,9,Jarred Gillett,22,FINISHED
2024-02-03_Brighton,Premier League,2324,Brighton v Crystal Palace,2023,2024-02-03,Brighton,Crystal Palace,CRY,BRI,0,1,0.241137,0.241137,-1.684773,20.35483870967742,3,3,4,1.92591,1.92591,1.684773,9.666666666666666,3,Simon Hooper,23,FINISHED
2024-02-03_Burnley,Premier League,2324,Burnley v Fulham,2023,2024-02-03,Burnley,Fulham,FLH,BUR,1,2,1.28806,1.28806,0.2837799999999999,11.1,7,1,2,1.00428,1.00428,-0.2837799999999999,15.0,3,Darren Bond,23,FINISHED
2024-02-03_Everton,Premier League,2324,Everton v Tottenham,2023,2024-02-03,Everton,Tottenham,TOT,EVE,1,2,0.922371,0.922371,-2.336439,5.739130434782608,7,1,2,3.25881,3.25881,2.336439,8.242424242424242,6,Michael Oliver,23,FINISHED
2024-02-03_Newcastle,Premier League,2324,Newcastle United v Luton,2023,2024-02-03,Newcastle United,Luton,LUT,NEW,1,4,2.67463,1.91346,-0.4600700000000002,7.071428571428571,8,1,4,2.37353,2.37353,0.4600700000000002,6.857142857142857,9,Thomas Bramall,23,FINISHED
2024-02-03_Sheffield,Premier League,2324,Sheffield United v Aston Villa,2023,2024-02-03,Sheffield United,Aston Villa,AVL,SHE,3,5,2.99015,2.99015,1.4623099999999998,13.714285714285714,5,0,0,1.52784,1.52784,-1.4623099999999998,24.42105263157895,7,Paul Tierney,23,FINISHED
2024-02-04_Arsenal,Premier League,2324,Arsenal v Liverpool,2023,2024-02-04,Arsenal,Liverpool,LIV,ARS,0,1,0.542052,0.542052,-2.310548,9.61904761904762,2,3,3,2.8526,2.8526,2.310548,9.7,5,Anthony Taylor,23,FINISHED
2024-02-04_Bournemouth,Premier League,2324,Bournemouth v Nottingham Forest,2023,2024-02-04,Bournemouth,Nottingham Forest,NOT,BOU,1,1,0.456548,0.456548,-0.732952,7.05,6,1,1,1.1895,1.1895,0.732952,6.181818181818182,4,Rebecca Welch,23,FINISHED
2024-02-04_Chelsea,Premier League,2324,Chelsea v Wolverhampton Wanderers,2023,2024-02-04,Chelsea,Wolverhampton Wanderers,WOL,CHE,3,4,2.48996,1.72879,-0.6308799999999999,17.736842105263158,6,0,2,2.35967,2.35967,0.6308799999999999,8.76,13,Tim Robinson,23,FINISHED
2024-02-04_Manchester,Premier League,2324,Manchester United v West Ham,2023,2024-02-04,Manchester United,West Ham,WHU,MUN,0,0,1.1807,1.1807,0.21349,21.714285714285715,3,3,3,0.96721,0.96721,-0.21349,8.84,9,Andy Madley,23,FINISHED
2024-02-05_Brentford,Premier League,2324,Brentford v Manchester City,2023,2024-02-05,Brentford,Manchester City,MCI,BRE,3,3,2.10785,2.10785,1.242109,10.0625,12,0,1,0.865741,0.865741,-1.242109,26.0,3,Jarred Gillett,23,FINISHED
2024-02-10_Fulham,Premier League,2324,Fulham v Bournemouth,2023,2024-02-10,Fulham,Bournemouth,BOU,FLH,0,1,2.60612,2.60612,0.8605200000000002,7.03125,21,3,3,1.7456,1.7456,-0.8605200000000002,12.61111111111111,8,Darren England,24,FINISHED
2024-02-10_Liverpool,Premier League,2324,Liverpool v Burnley,2023,2024-02-10,Liverpool,Burnley,BUR,LIV,0,1,1.11123,1.11123,-2.03611,17.166666666666668,6,3,3,3.14734,3.14734,2.03611,4.62962962962963,15,Tim Robinson,24,FINISHED
2024-02-10_Luton,Premier League,2324,Luton v Sheffield United,2023,2024-02-10,Luton,Sheffield United,SHE,LUT,3,3,1.98283,1.22166,0.2206699999999999,14.944444444444445,4,0,1,1.76215,1.00099,-0.2206699999999999,4.0,9,Chris Kavanagh,24,FINISHED
2024-02-10_Manchester,Premier League,2324,Manchester City v Everton,2023,2024-02-10,Manchester City,Everton,EVE,MCI,0,0,0.192072,0.192072,-1.397638,25.823529411764707,1,3,2,1.58971,1.58971,1.397638,8.380952380952381,10,John Brooks,24,FINISHED
2024-02-10_Nottingham,Premier League,2324,Nottingham Forest v Newcastle United,2023,2024-02-10,Nottingham Forest,Newcastle United,NEW,NOT,3,3,0.511375,0.511375,-0.4567,9.529411764705882,7,0,2,0.968075,0.968075,0.4567,26.4375,7,Anthony Taylor,24,FINISHED
2024-02-10_Tottenham,Premier League,2324,Tottenham v Brighton,2023,2024-02-10,Tottenham,Brighton,BRI,TOT,0,1,1.49285,0.73168,-1.3776000000000002,12.727272727272728,10,3,2,2.10928,2.10928,1.3776000000000002,13.636363636363637,13,Sam Barrott,24,FINISHED
2024-02-10_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Brentford,2023,2024-02-10,Wolverhampton Wanderers,Brentford,BRE,WOL,3,2,1.84908,1.84908,0.7912700000000001,15.85,3,0,0,1.05781,1.05781,-0.7912700000000001,5.789473684210527,7,Simon Hooper,24,FINISHED
2024-02-11_Aston,Premier League,2324,Aston Villa v Manchester United,2023,2024-02-11,Aston Villa,Manchester United,MUN,AVL,3,2,2.44591,2.44591,-0.2008399999999999,11.75,4,0,1,2.64675,2.64675,0.2008399999999999,11.85,10,Robert Jones,24,FINISHED
2024-02-11_West,Premier League,2324,West Ham v Arsenal,2023,2024-02-11,West Ham,Arsenal,ARS,WHU,3,6,3.99893,3.23776,3.046695,6.809523809523809,24,0,0,0.191065,0.191065,-3.046695,21.8,1,Craig Pawson,24,FINISHED
2024-02-12_Crystal,Premier League,2324,Crystal Palace v Chelsea,2023,2024-02-12,Crystal Palace,Chelsea,CHE,CRY,3,3,1.26948,1.26948,0.5499639999999999,5.947368421052632,7,0,1,0.719516,0.719516,-0.5499639999999999,21.43478260869565,4,Michael Oliver,24,FINISHED
2024-02-17_Brentford,Premier League,2324,Brentford v Liverpool,2023,2024-02-17,Brentford,Liverpool,LIV,BRE,3,4,3.08952,3.08952,1.39434,7.363636363636363,11,0,1,1.69518,1.69518,-1.39434,13.6,10,Michael Oliver,25,FINISHED
2024-02-17_Burnley,Premier League,2324,Burnley v Arsenal,2023,2024-02-17,Burnley,Arsenal,ARS,BUR,3,5,2.20575,1.44458,1.109437,9.210526315789474,15,0,0,0.335143,0.335143,-1.109437,22.235294117647054,2,Jarred Gillett,25,FINISHED
2024-02-17_Fulham,Premier League,2324,Fulham v Aston Villa,2023,2024-02-17,Fulham,Aston Villa,AVL,FLH,3,2,1.57297,1.57297,0.1550099999999998,25.09090909090909,2,0,1,1.41796,1.41796,-0.1550099999999998,12.590909090909092,9,Lewis Smith,25,FINISHED
2024-02-17_Manchester,Premier League,2324,Manchester City v Chelsea,2023,2024-02-17,Manchester City,Chelsea,CHE,MCI,1,1,1.82903,1.82903,-0.9481000000000002,17.529411764705884,9,1,1,2.77713,2.77713,0.9481000000000002,7.375,29,Andy Madley,25,FINISHED
2024-02-17_Newcastle,Premier League,2324,Newcastle United v Bournemouth,2023,2024-02-17,Newcastle United,Bournemouth,BOU,NEW,1,2,2.08098,2.08098,0.4578999999999997,7.0,3,1,2,2.38425,1.62308,-0.4578999999999997,6.529411764705882,9,Michael Salisbury,25,FINISHED
2024-02-17_Nottingham,Premier League,2324,Nottingham Forest v West Ham,2023,2024-02-17,Nottingham Forest,West Ham,WHU,NOT,0,0,0.520016,0.520016,-2.149404,8.185185185185185,3,3,2,2.66942,2.66942,2.149404,13.8125,9,Thomas Bramall,25,FINISHED
2024-02-17_Tottenham,Premier League,2324,Tottenham v Wolverhampton Wanderers,2023,2024-02-17,Tottenham,Wolverhampton Wanderers,WOL,TOT,3,2,1.77591,1.77591,0.1782300000000001,15.36842105263158,5,0,1,1.59768,1.59768,-0.1782300000000001,4.964285714285714,19,Anthony Taylor,25,FINISHED
2024-02-18_Luton,Premier League,2324,Luton v Manchester United,2023,2024-02-18,Luton,Manchester United,MUN,LUT,3,2,3.58973,3.58973,2.01739,8.517241379310345,9,0,1,1.57234,1.57234,-2.01739,11.052631578947368,11,David Coote,25,FINISHED
2024-02-18_Sheffield,Premier League,2324,Sheffield United v Brighton,2023,2024-02-18,Sheffield United,Brighton,BRI,SHE,3,5,3.35549,3.35549,2.769276,5.941176470588236,15,0,0,0.586214,0.586214,-2.769276,193.0,3,Stuart Attwell,25,FINISHED
2024-02-19_Everton,Premier League,2324,Everton v Crystal Palace,2023,2024-02-19,Everton,Crystal Palace,CRY,EVE,1,1,0.734685,0.734685,-1.7111949999999998,21.0,5,1,1,2.44588,2.44588,1.7111949999999998,5.666666666666667,7,Paul Tierney,25,FINISHED
2024-02-20_Manchester,Premier League,2324,Manchester City v Brentford,2023,2024-02-20,Manchester City,Brentford,BRE,MCI,0,0,0.503799,0.503799,-2.033861,17.545454545454547,1,3,1,2.53766,2.53766,2.033861,12.357142857142858,19,Darren England,18,FINISHED
2024-02-21_Liverpool,Premier League,2324,Liverpool v Luton,2023,2024-02-21,Liverpool,Luton,LUT,LIV,0,1,0.956512,0.956512,-2.746508,12.3,4,3,4,3.70302,3.70302,2.746508,4.8,16,Andy Madley,26,FINISHED
2024-02-24_Arsenal,Premier League,2324,Arsenal v Newcastle United,2023,2024-02-24,Arsenal,Newcastle United,NEW,ARS,0,1,0.217373,0.217373,-2.3759870000000003,26.7,4,3,4,2.59336,2.59336,2.3759870000000003,9.096774193548388,17,Paul Tierney,26,FINISHED
2024-02-24_Aston,Premier League,2324,Aston Villa v Nottingham Forest,2023,2024-02-24,Aston Villa,Nottingham Forest,NOT,AVL,0,2,2.25569,2.25569,-1.23292,13.12,7,3,4,3.48861,3.48861,1.23292,15.266666666666667,16,Sam Barrott,26,FINISHED
2024-02-24_Bournemouth,Premier League,2324,Bournemouth v Manchester City,2023,2024-02-24,Bournemouth,Manchester City,MCI,BOU,3,1,1.79636,1.79636,0.870471,13.5,13,0,0,0.925889,0.925889,-0.870471,10.785714285714286,8,Jarred Gillett,26,FINISHED
2024-02-24_Brighton,Premier League,2324,Brighton v Everton,2023,2024-02-24,Brighton,Everton,EVE,BRI,1,1,0.286655,0.286655,-1.3671449999999998,17.0,4,1,1,1.6538,1.6538,1.3671449999999998,8.222222222222221,9,Tony Harrington,26,FINISHED
2024-02-24_Crystal,Premier League,2324,Crystal Palace v Burnley,2023,2024-02-24,Crystal Palace,Burnley,BUR,CRY,0,0,0.0760216,0.0760216,-1.5789284,16.214285714285715,0,3,3,2.41612,1.65495,1.5789284,8.391304347826088,8,Lewis Smith,26,FINISHED
2024-02-24_Manchester,Premier League,2324,Manchester United v Fulham,2023,2024-02-24,Manchester United,Fulham,FLH,MUN,3,2,1.1385,1.1385,-0.82186,16.5625,11,0,1,1.96036,1.96036,0.82186,10.727272727272728,11,Michael Oliver,26,FINISHED
2024-02-25_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Sheffield United,2023,2024-02-25,Wolverhampton Wanderers,Sheffield United,SHE,WOL,0,0,0.654342,0.654342,-0.5618380000000001,26.266666666666666,5,3,1,1.21618,1.21618,0.5618380000000001,16.09090909090909,7,Darren Bond,26,FINISHED
2024-02-26_West,Premier League,2324,West Ham v Brentford,2023,2024-02-26,West Ham,Brentford,BRE,WHU,0,2,1.33683,1.33683,-0.7319,6.461538461538462,11,3,4,2.06873,2.06873,0.7319,14.3,5,Simon Hooper,26,FINISHED
2024-03-02_Brentford,Premier League,2324,Brentford v Chelsea,2023,2024-03-02,Brentford,Chelsea,CHE,BRE,1,2,2.1523,2.1523,-0.3208999999999999,5.809523809523809,9,1,2,2.4732,2.4732,0.3208999999999999,13.48148148148148,3,Jarred Gillett,27,FINISHED
2024-03-02_Everton,Premier League,2324,Everton v West Ham,2023,2024-03-02,Everton,West Ham,WHU,EVE,3,3,2.17948,2.17948,-0.1800999999999999,21.357142857142858,4,0,1,3.12075,2.35958,0.1800999999999999,10.68421052631579,9,Craig Pawson,27,FINISHED
2024-03-02_Fulham,Premier League,2324,Fulham v Brighton,2023,2024-03-02,Fulham,Brighton,BRI,FLH,0,0,1.15198,1.15198,-0.2240599999999999,6.153846153846154,15,3,3,1.37604,1.37604,0.2240599999999999,19.90909090909091,3,Simon Hooper,27,FINISHED
2024-03-02_Luton,Premier League,2324,Luton v Aston Villa,2023,2024-03-02,Luton,Aston Villa,AVL,LUT,3,3,2.08586,2.08586,-0.3472600000000003,11.2,6,0,2,2.43312,2.43312,0.3472600000000003,13.666666666666666,3,Michael Oliver,27,FINISHED
2024-03-02_Newcastle,Premier League,2324,Newcastle United v Wolverhampton Wanderers,2023,2024-03-02,Newcastle United,Wolverhampton Wanderers,WOL,NEW,0,0,0.507769,0.507769,-2.827181,14.72222222222222,5,3,3,3.33495,3.33495,2.827181,10.67741935483871,8,Tim Robinson,27,FINISHED
2024-03-02_Nottingham,Premier League,2324,Nottingham Forest v Liverpool,2023,2024-03-02,Nottingham Forest,Liverpool,LIV,NOT,3,1,1.32259,1.32259,0.3511239999999999,4.76,12,0,0,0.971466,0.971466,-0.3511239999999999,22.0625,7,Paul Tierney,27,FINISHED
2024-03-02_Tottenham,Premier League,2324,Tottenham v Crystal Palace,2023,2024-03-02,Tottenham,Crystal Palace,CRY,TOT,0,1,0.277887,0.277887,-2.384613,27.9375,2,3,3,2.6625,2.6625,2.384613,4.9,16,John Brooks,27,FINISHED
2024-03-03_Burnley,Premier League,2324,Burnley v Bournemouth,2023,2024-03-03,Burnley,Bournemouth,BOU,BUR,3,2,1.43616,1.43616,-0.16845,13.541666666666666,6,0,0,1.60461,1.60461,0.16845,4.352941176470588,9,David Coote,27,FINISHED
2024-03-03_Manchester,Premier League,2324,Manchester City v Manchester United,2023,2024-03-03,Manchester City,Manchester United,MUN,MCI,0,1,0.153764,0.153764,-2.487966,18.176470588235293,1,3,3,2.64173,2.64173,2.487966,10.058823529411764,26,Andy Madley,27,FINISHED
2024-03-04_Sheffield,Premier League,2324,Sheffield United v Arsenal,2023,2024-03-04,Sheffield United,Arsenal,ARS,SHE,3,6,2.47294,2.47294,2.271566,12.22222222222222,22,0,0,0.201374,0.201374,-2.271566,37.41666666666666,2,Sam Barrott,27,FINISHED
2024-03-09_Arsenal,Premier League,2324,Arsenal v Brentford,2023,2024-03-09,Arsenal,Brentford,BRE,ARS,0,1,0.733239,0.733239,-0.8604510000000001,14.6,3,3,2,1.59369,1.59369,0.8604510000000001,8.3,20,Robert Jones,28,FINISHED
2024-03-09_Bournemouth,Premier League,2324,Bournemouth v Sheffield United,2023,2024-03-09,Bournemouth,Sheffield United,SHE,BOU,1,2,1.91752,1.91752,-1.24788,18.90909090909091,2,1,2,3.92657,3.1654,1.24788,4.904761904761905,15,Anthony Taylor,28,FINISHED
2024-03-09_Crystal,Premier League,2324,Crystal Palace v Luton,2023,2024-03-09,Crystal Palace,Luton,LUT,CRY,1,1,1.08531,1.08531,-2.1657200000000003,15.133333333333333,3,1,1,3.25103,3.25103,2.1657200000000003,7.387096774193548,9,Sunny Gill,28,FINISHED
2024-03-09_Manchester,Premier League,2324,Manchester United v Everton,2023,2024-03-09,Manchester United,Everton,EVE,MUN,0,0,1.8214,1.8214,0.4421299999999999,15.4,13,3,2,2.9016,1.37927,-0.4421299999999999,15.428571428571429,7,Simon Hooper,28,FINISHED
2024-03-09_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Fulham,2023,2024-03-09,Wolverhampton Wanderers,Fulham,FLH,WOL,0,1,2.94155,2.94155,1.64566,14.5,15,3,2,1.29589,1.29589,-1.64566,18.764705882352946,9,Tony Harrington,28,FINISHED
2024-03-10_Aston,Premier League,2324,Aston Villa v Tottenham,2023,2024-03-10,Aston Villa,Tottenham,TOT,AVL,3,4,2.25381,2.25381,1.0211400000000002,4.255813953488372,9,0,0,1.23267,1.23267,-1.0211400000000002,20.772727272727277,3,Chris Kavanagh,28,FINISHED
2024-03-10_Brighton,Premier League,2324,Brighton v Nottingham Forest,2023,2024-03-10,Brighton,Nottingham Forest,NOT,BRI,0,0,0.687034,0.687034,0.1525159999999999,27.647058823529413,3,3,1,0.534518,0.534518,-0.1525159999999999,16.214285714285715,1,Michael Salisbury,28,FINISHED
2024-03-10_Liverpool,Premier League,2324,Liverpool v Manchester City,2023,2024-03-10,Liverpool,Manchester City,MCI,LIV,1,1,1.37289,1.37289,-0.1208599999999999,14.826086956521738,5,1,1,2.25492,1.49375,0.1208599999999999,8.90625,9,Michael Oliver,28,FINISHED
2024-03-10_West,Premier League,2324,West Ham v Burnley,2023,2024-03-10,West Ham,Burnley,BUR,WHU,1,2,0.88131,0.88131,-0.99283,7.419354838709677,10,1,2,1.87414,1.87414,0.99283,8.583333333333334,7,Darren England,28,FINISHED
2024-03-11_Chelsea,Premier League,2324,Chelsea v Newcastle United,2023,2024-03-11,Chelsea,Newcastle United,NEW,CHE,0,2,0.568435,0.568435,-1.214715,13.578947368421051,8,3,3,1.78315,1.78315,1.214715,12.826086956521738,4,John Brooks,28,FINISHED
2024-03-13_Bournemouth,Premier League,2324,Bournemouth v Luton,2023,2024-03-13,Bournemouth,Luton,LUT,BOU,0,3,2.79419,2.79419,-0.0498400000000001,9.125,1,3,4,2.84403,2.84403,0.0498400000000001,7.95,7,Samuel Allison,17,FINISHED
2024-03-16_Burnley,Premier League,2324,Burnley v Brentford,2023,2024-03-16,Burnley,Brentford,BRE,BUR,0,1,1.25123,1.25123,-0.68536,5.884615384615385,8,3,2,2.69776,1.93659,0.68536,6.571428571428571,12,Darren Bond,29,FINISHED
2024-03-16_Fulham,Premier League,2324,Fulham v Tottenham,2023,2024-03-16,Fulham,Tottenham,TOT,FLH,0,0,2.14564,2.14564,-0.3266999999999997,10.15,14,3,3,2.47234,2.47234,0.3266999999999997,10.79310344827586,12,Robert Jones,29,FINISHED
2024-03-16_Luton,Premier League,2324,Luton v Nottingham Forest,2023,2024-03-16,Luton,Nottingham Forest,NOT,LUT,1,1,1.95268,1.95268,1.098898,8.88888888888889,6,1,1,0.853782,0.853782,-1.098898,7.857142857142857,6,Darren England,29,FINISHED
2024-03-17_West,Premier League,2324,West Ham v Aston Villa,2023,2024-03-17,West Ham,Aston Villa,AVL,WHU,1,1,0.911274,0.911274,-0.4170159999999999,6.789473684210527,17,1,1,1.32829,1.32829,0.4170159999999999,11.851851851851851,7,Jarred Gillett,29,FINISHED
2024-03-30_Aston,Premier League,2324,Aston Villa v Wolverhampton Wanderers,2023,2024-03-30,Aston Villa,Wolverhampton Wanderers,WOL,AVL,0,0,1.66232,1.66232,0.37961,7.666666666666667,5,3,2,1.28271,1.28271,-0.37961,14.15,5,Paul Tierney,30,FINISHED
2024-03-30_Bournemouth,Premier League,2324,Bournemouth v Everton,2023,2024-03-30,Bournemouth,Everton,EVE,BOU,0,1,0.93378,0.93378,-0.4588999999999998,8.578947368421053,11,3,2,1.39268,1.39268,0.4588999999999998,6.590909090909091,6,Sam Barrott,30,FINISHED
2024-03-30_Brentford,Premier League,2324,Brentford v Manchester United,2023,2024-03-30,Brentford,Manchester United,MUN,BRE,1,1,0.989565,0.989565,-2.175305,7.2,7,1,1,3.16487,3.16487,2.175305,13.1875,21,Simon Hooper,30,FINISHED
2024-03-30_Chelsea,Premier League,2324,Chelsea v Burnley,2023,2024-03-30,Chelsea,Burnley,BUR,CHE,1,2,2.10422,2.10422,-1.6010399999999998,24.846153846153847,9,1,2,4.46643,3.70526,1.6010399999999998,9.538461538461538,24,Darren England,30,FINISHED
2024-03-30_Newcastle,Premier League,2324,Newcastle United v West Ham,2023,2024-03-30,Newcastle United,West Ham,WHU,NEW,0,3,0.994584,0.994584,-1.292296,13.052631578947368,3,3,4,3.80922,2.28688,1.292296,6.791666666666667,16,Robert Jones,30,FINISHED
2024-03-30_Nottingham,Premier League,2324,Nottingham Forest v Crystal Palace,2023,2024-03-30,Nottingham Forest,Crystal Palace,CRY,NOT,1,1,0.900972,0.900972,0.1163199999999999,12.818181818181818,3,1,1,0.784652,0.784652,-0.1163199999999999,9.55,3,Chris Kavanagh,30,FINISHED
2024-03-30_Sheffield,Premier League,2324,Sheffield United v Fulham,2023,2024-03-30,Sheffield United,Fulham,FLH,SHE,1,3,1.10254,1.10254,-0.6857,7.0,10,1,3,1.78824,1.78824,0.6857,18.823529411764707,4,Tim Robinson,30,FINISHED
2024-03-30_Tottenham,Premier League,2324,Tottenham v Luton,2023,2024-03-30,Tottenham,Luton,LUT,TOT,0,1,0.402402,0.402402,-2.062828,14.434782608695652,3,3,2,2.46523,2.46523,2.062828,4.193548387096774,22,Jarred Gillett,30,FINISHED
2024-03-31_Liverpool,Premier League,2324,Liverpool v Brighton,2023,2024-03-31,Liverpool,Brighton,BRI,LIV,0,1,0.43922,0.43922,-2.77227,18.625,6,3,2,3.21149,3.21149,2.77227,8.941176470588236,24,David Coote,30,FINISHED
2024-03-31_Manchester,Premier League,2324,Manchester City v Arsenal,2023,2024-03-31,Manchester City,Arsenal,ARS,MCI,1,0,0.511402,0.511402,-0.7086879999999999,11.758620689655173,7,1,0,1.22009,1.22009,0.7086879999999999,6.086956521739131,6,Anthony Taylor,30,FINISHED
2024-04-02_Bournemouth,Premier League,2324,Bournemouth v Crystal Palace,2023,2024-04-02,Bournemouth,Crystal Palace,CRY,BOU,0,0,0.174389,0.174389,-1.135301,8.285714285714286,6,3,1,1.30969,1.30969,1.135301,8.538461538461538,4,Graham Scott,31,FINISHED
2024-04-02_Burnley,Premier League,2324,Burnley v Wolverhampton Wanderers,2023,2024-04-02,Burnley,Wolverhampton Wanderers,WOL,BUR,1,1,1.01021,1.01021,-0.1155999999999999,14.4,4,1,1,1.12581,1.12581,0.1155999999999999,8.8,11,Thomas Bramall,31,FINISHED
2024-04-02_Newcastle,Premier League,2324,Newcastle United v Everton,2023,2024-04-02,Newcastle United,Everton,EVE,NEW,1,1,1.69834,0.937167,-1.712923,14.25,6,1,1,2.65009,2.65009,1.712923,10.764705882352942,11,Tony Harrington,31,FINISHED
